id	doi	x	y	z	space	peak_id	table_id	table_num	title	authors	year	journal	groups
19812330	10.1523/JNEUROSCI.1579-09.2009	-15.0	-37.0	-6.0	MNI	270	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	19.0	-31.0	-4.0	MNI	271	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	3.0	-27.0	3.0	MNI	272	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	-48.0	-76.0	5.0	MNI	273	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	50.0	-68.0	1.0	MNI	274	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	-46.0	40.0	3.0	MNI	275	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	51.0	16.0	29.0	MNI	276	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	53.0	-55.0	24.0	MNI	277	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	-11.0	-96.0	-6.0	MNI	278	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	11.0	-92.0	-1.0	MNI	279	16	1.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	26.0	32.0	47.0	MNI	280	17	3.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	38.0	14.0	31.0	MNI	281	17	3.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	55.0	4.0	25.0	MNI	282	17	3.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	0.0	-30.0	53.0	MNI	283	17	3.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19812330	10.1523/JNEUROSCI.1579-09.2009	42.0	-36.0	50.0	MNI	284	17	3.	The maturation of task set-related activation supports late developmental improvements in inhibitory control.	Velanova K, Wheeler ME, Luna B	2009	The Journal of neuroscience : the official journal of the Society for Neuroscience	
19875675	10.1093/cercor/bhp225	14.0	2.0	-7.0	UNKNOWN	52	4	2	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-10.0	2.0	-4.0	UNKNOWN	53	4	2	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	26.0	-13.0	53.0	UNKNOWN	54	4	2	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	44.0	11.0	32.0	UNKNOWN	55	4	2	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-28.0	-64.0	41.0	UNKNOWN	56	4	2	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-28.0	-52.0	38.0	UNKNOWN	57	4	2	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	5.0	50.0	11.0	UNKNOWN	58	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	47.0	8.0	UNKNOWN	59	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	41.0	-4.0	UNKNOWN	60	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	23.0	-16.0	UNKNOWN	61	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	32.0	32.0	-7.0	UNKNOWN	62	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-4.0	53.0	20.0	UNKNOWN	63	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-7.0	50.0	8.0	UNKNOWN	64	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-28.0	32.0	-1.0	UNKNOWN	65	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-37.0	44.0	8.0	UNKNOWN	66	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-19.0	53.0	2.0	UNKNOWN	67	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	8.0	32.0	2.0	UNKNOWN	68	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	8.0	41.0	8.0	UNKNOWN	69	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	2.0	17.0	32.0	UNKNOWN	70	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-1.0	29.0	17.0	UNKNOWN	71	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-7.0	41.0	2.0	UNKNOWN	72	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-1.0	35.0	8.0	UNKNOWN	73	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-13.0	8.0	38.0	UNKNOWN	74	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	38.0	-10.0	44.0	UNKNOWN	75	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	-1.0	41.0	UNKNOWN	76	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	41.0	2.0	29.0	UNKNOWN	77	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-34.0	-4.0	35.0	UNKNOWN	78	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-25.0	-10.0	50.0	UNKNOWN	79	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-34.0	-7.0	50.0	UNKNOWN	80	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-46.0	-7.0	38.0	UNKNOWN	81	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-4.0	-1.0	53.0	UNKNOWN	82	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	29.0	-61.0	38.0	UNKNOWN	83	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	29.0	-52.0	32.0	UNKNOWN	84	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	41.0	32.0	14.0	UNKNOWN	85	5	3	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	11.0	8.0	-7.0	UNKNOWN	86	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-7.0	29.0	35.0	UNKNOWN	87	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	17.0	-10.0	53.0	UNKNOWN	88	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-25.0	-19.0	47.0	UNKNOWN	89	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-25.0	-13.0	56.0	UNKNOWN	90	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-31.0	-10.0	44.0	UNKNOWN	91	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-28.0	-1.0	35.0	UNKNOWN	92	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	8.0	-58.0	53.0	UNKNOWN	93	6	4	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	2.0	62.0	14.0	UNKNOWN	94	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	8.0	35.0	-4.0	UNKNOWN	95	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	8.0	14.0	35.0	UNKNOWN	96	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	11.0	2.0	44.0	UNKNOWN	97	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	5.0	29.0	32.0	UNKNOWN	98	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	26.0	-10.0	44.0	UNKNOWN	99	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	-4.0	44.0	UNKNOWN	100	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	29.0	-10.0	53.0	UNKNOWN	101	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-22.0	-1.0	56.0	UNKNOWN	102	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-16.0	-13.0	53.0	UNKNOWN	103	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	5.0	2.0	56.0	UNKNOWN	104	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	29.0	-61.0	35.0	UNKNOWN	105	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-25.0	-61.0	44.0	UNKNOWN	106	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-10.0	-61.0	56.0	UNKNOWN	107	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-46.0	35.0	11.0	UNKNOWN	108	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	20.0	29.0	35.0	UNKNOWN	109	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-25.0	35.0	35.0	UNKNOWN	110	7	5	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-25.0	44.0	-4.0	UNKNOWN	111	8	6	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	2.0	23.0	26.0	UNKNOWN	112	8	6	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-1.0	11.0	35.0	UNKNOWN	113	8	6	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	5.0	38.0	-7.0	UNKNOWN	114	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-4.0	-1.0	44.0	UNKNOWN	115	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-1.0	-4.0	32.0	UNKNOWN	116	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	26.0	-13.0	50.0	UNKNOWN	117	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	41.0	5.0	47.0	UNKNOWN	118	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	47.0	11.0	35.0	UNKNOWN	119	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	32.0	2.0	32.0	UNKNOWN	120	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	23.0	20.0	44.0	UNKNOWN	121	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	11.0	11.0	50.0	UNKNOWN	122	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	20.0	11.0	47.0	UNKNOWN	123	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-22.0	-16.0	53.0	UNKNOWN	124	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-28.0	-1.0	44.0	UNKNOWN	125	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-28.0	8.0	53.0	UNKNOWN	126	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-34.0	-1.0	29.0	UNKNOWN	127	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	2.0	-10.0	59.0	UNKNOWN	128	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-7.0	-10.0	62.0	UNKNOWN	129	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	14.0	-49.0	44.0	UNKNOWN	130	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	11.0	-82.0	32.0	UNKNOWN	131	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	-67.0	32.0	UNKNOWN	132	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	47.0	-67.0	38.0	UNKNOWN	133	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	35.0	-49.0	44.0	UNKNOWN	134	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	47.0	-37.0	41.0	UNKNOWN	135	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-43.0	-70.0	38.0	UNKNOWN	136	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	17.0	8.0	2.0	UNKNOWN	137	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	47.0	26.0	23.0	UNKNOWN	138	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	41.0	17.0	26.0	UNKNOWN	139	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
19875675	10.1093/cercor/bhp225	-43.0	23.0	26.0	UNKNOWN	140	9	7	Immaturities in reward processing and its influence on inhibitory control in adolescence.	Geier CF, Terwilliger R, Teslovich T, Velanova K, Luna B	2010	Cerebral cortex (New York, N.Y. : 1991)	
20026227	10.1016/j.neuroimage.2009.12.041	36.0	39.0	34.0	TAL	205	13	2	Dopamine transporter gene variation modulates activation of striatum in youth with ADHD.	Bedard AC, Schulz KP, Cook EH Jr, Fan J, Clerkin SM, Ivanov I, Halperin JM, Newcorn JH	2010	NeuroImage	Frontal lobes
